CABra ID  	 32
ANA ID    	 15910000
Longitude 	 -67.387   	 dd
Latitude  	 -9.06     	 dd
Area      	 35801.6254	 km²
Elevation 	 217.4242  	 m
 
PREC, TMIN, TMAX, RH, WIND and SRAD product are derived from the Xavier et al. (2016) dataset
ET product is derived from the GLEAM dataset
PET PM was estimated by Penman-Monteith method
PET PT was estimated by Priestley & Taylor method
PET HG was estimated by Hargreaves method
 
 Year	 Month	   Day	     PREC	       TMIN	       TMAX	         RH	       WIND	       SRAD	       ET	   PET PM	   PET PT	   PET HG
     	      	      	       mm	         °C	         °C	          %	      m s¯¹	     MJ m¯²	       mm	       mm	       mm	       mm
 1996	    12	     8	    3.473	     22.707	     30.541	     87.518	      0.712	     16.046	    4.627	    2.964	    5.014	    3.926
 1996	    12	     9	    4.592	     22.735	     32.482	     82.209	      0.787	     20.502	    4.578	    4.175	    6.314	    5.128
 1996	    12	    10	    2.163	     22.950	     33.193	     85.493	      0.712	     21.499	    4.428	    4.867	    6.630	    5.432
 1996	    12	    11	    4.950	     22.909	     31.386	     85.966	      0.650	     16.078	    3.799	    3.416	    5.047	    3.980
 1996	    12	    12	    2.025	     22.472	     31.442	     87.704	      0.753	     16.250	    3.477	    3.270	    5.082	    4.006
 1996	    12	    13	    8.344	     22.326	     31.182	     87.102	      1.201	     17.819	    4.700	    3.148	    5.507	    4.373
 1996	    12	    14	    3.631	     22.575	     31.874	     86.384	      0.749	     19.203	    3.796	    3.794	    5.922	    4.762
 1996	    12	    15	    1.977	     22.870	     32.018	     84.502	      0.356	     18.068	    4.239	    3.995	    5.617	    4.503
 1996	    12	    16	    2.415	     23.320	     32.200	     86.930	      0.669	     15.479	    5.066	    3.249	    4.908	    3.884
 1996	    12	    17	    4.034	     23.089	     32.072	     86.979	      0.521	     17.138	    4.385	    3.625	    5.364	    4.284
 1996	    12	    18	    1.379	     22.982	     32.743	     82.407	      0.641	     21.311	    4.585	    4.654	    6.563	    5.360
 1996	    12	    19	    0.995	     23.317	     33.576	     81.076	      0.721	     21.712	    4.192	    4.521	    6.719	    5.531
 1996	    12	    20	    4.345	     23.568	     33.101	     85.327	      0.672	     17.440	    4.629	    3.909	    5.488	    4.432
 1996	    12	    21	    0.898	     23.030	     32.064	     85.895	      0.608	     14.416	    4.375	    2.948	    4.599	    3.601
 1996	    12	    22	    3.538	     23.589	     32.988	     82.999	      0.993	     18.922	    4.082	    4.161	    5.909	    4.803
 1996	    12	    23	    1.985	     23.442	     31.746	     88.280	      1.044	     12.392	    4.548	    3.987	    4.043	    3.098
 1996	    12	    24	    5.571	     23.201	     32.697	     85.394	      0.545	     17.779	    4.840	    4.292	    5.563	    4.480
 1996	    12	    25	    4.430	     23.446	     33.428	     85.112	      0.601	     16.451	    3.872	    4.412	    5.209	    4.190
 1996	    12	    26	    1.142	     24.032	     31.836	     85.083	      0.934	     12.362	    3.623	    3.599	    4.050	    3.114
 1996	    12	    27	    9.506	     23.926	     29.810	     88.800	      1.143	      9.394	    4.378	    2.446	    3.216	    2.311
 1996	    12	    28	   21.915	     23.324	     29.772	     91.298	      0.829	     10.070	    3.419	    2.441	    3.385	    2.460
 1996	    12	    29	   13.039	     23.078	     30.632	     86.745	      0.840	     13.869	    4.678	    2.743	    4.427	    3.411
 1996	    12	    30	    2.518	     23.269	     30.234	     90.103	      0.416	     13.261	    3.701	    2.280	    4.260	    3.254
 1996	    12	    31	   22.390	     23.237	     28.948	     91.356	      0.771	     11.241	    5.369	    2.351	    3.694	    2.718
 1997	     1	     1	   20.021	     23.616	     29.686	     93.447	      0.441	     10.961	    3.114	    2.260	    3.634	    2.684
 1997	     1	     2	   10.409	     23.748	     31.685	     86.726	      0.692	     16.766	    5.030	    3.791	    5.273	    4.203
 1997	     1	     3	   13.759	     23.014	     31.627	     87.120	      0.747	     13.214	    4.271	    3.252	    4.259	    3.284
 1997	     1	     4	   24.150	     22.794	     29.540	     92.656	      0.779	     10.175	    4.310	    2.232	    3.400	    2.464
 1997	     1	     5	    5.349	     21.858	     31.924	     85.830	      0.717	     19.371	    3.273	    3.647	    5.945	    4.768
 1997	     1	     6	    5.094	     23.414	     31.645	     85.902	      0.659	     16.015	    3.717	    4.487	    5.052	    3.999
 1997	     1	     7	    8.552	     22.895	     29.404	     93.456	      0.702	      9.615	    2.331	    2.307	    3.250	    2.327
 1997	     1	     8	    5.120	     22.973	     31.058	     88.353	      0.954	     14.360	    4.175	    3.263	    4.567	    3.545
 1997	     1	     9	    7.592	     22.778	     31.483	     87.069	      1.106	     18.060	    4.889	    3.654	    5.599	    4.469
 1997	     1	    10	    8.288	     22.178	     31.534	     85.458	      1.161	     17.296	    4.878	    4.074	    5.366	    4.254
 1997	     1	    11	    9.142	     23.026	     30.523	     90.800	      0.829	     14.200	    4.216	    2.956	    4.516	    3.486
 1997	     1	    12	   24.399	     22.456	     29.858	     90.535	      1.305	      9.895	    5.287	    2.486	    3.319	    2.396
 1997	     1	    13	   16.278	     21.821	     31.213	     85.514	      0.829	     19.574	    4.056	    3.596	    5.980	    4.778
 1997	     1	    14	    0.004	     22.248	     30.849	     87.381	      0.832	     15.226	    5.513	    3.105	    4.781	    3.719
 1997	     1	    15	   18.336	     23.258	     31.600	     90.704	      0.910	     11.731	    4.030	    3.414	    3.854	    2.923
 1997	     1	    16	   21.826	     22.533	     30.452	     88.651	      0.861	     13.817	    5.161	    2.688	    4.396	    3.371
 1997	     1	    17	    6.040	     22.724	     31.771	     88.878	      0.681	     14.943	    2.882	    3.444	    4.734	    3.708
 1997	     1	    18	    3.032	     22.801	     28.143	     91.785	      0.689	      9.551	    4.501	    2.142	    3.224	    2.277
 1997	     1	    19	   15.180	     22.088	     31.707	     85.581	      0.829	     19.277	    5.064	    4.189	    5.922	    4.746
 1997	     1	    20	    9.230	     22.838	     31.604	     86.945	      0.952	     17.157	    4.976	    4.400	    5.353	    4.255
 1997	     1	    21	   23.692	     23.142	     28.779	     90.243	      0.755	     10.354	    3.839	    2.246	    3.452	    2.496
 1997	     1	    22	   22.181	     22.759	     27.671	     90.901	      0.731	     12.907	    2.956	    2.201	    4.112	    3.058
 1997	     1	    23	    5.110	     22.855	     31.375	     86.237	      0.537	     15.409	    3.953	    4.323	    4.862	    3.812
 1997	     1	    24	    8.659	     22.915	     30.523	     89.489	      0.422	     14.102	    4.431	    2.893	    4.487	    3.458
 1997	     1	    25	   11.398	     23.056	     30.090	     89.670	      0.874	     15.152	    3.671	    3.146	    4.772	    3.703
 1997	     1	    26	    5.884	     22.432	     30.393	     87.489	      0.622	     13.418	    4.189	    3.518	    4.283	    3.268
 1997	     1	    27	   14.054	     22.938	     30.570	     84.824	      1.097	     16.023	    4.922	    3.352	    5.018	    3.932
 1997	     1	    28	   16.058	     22.592	     29.300	     91.372	      0.917	     10.776	    4.641	    2.863	    3.557	    2.597
 1997	     1	    29	    8.893	     21.770	     29.323	     85.184	      1.180	     19.973	    3.460	    2.695	    6.030	    4.769
 1997	     1	    30	    1.747	     22.756	     30.965	     84.297	      1.366	     16.673	    4.902	    3.757	    5.201	    4.101
 1997	     1	    31	    4.171	     23.158	     30.029	     85.693	      1.131	     15.629	    4.022	    3.182	    4.906	    3.822
 1997	     2	     1	    2.382	     22.708	     31.425	     86.880	      1.252	     19.293	    4.528	    4.132	    5.943	    4.768
 1997	     2	     2	    0.636	     22.734	     32.038	     83.061	      1.181	     22.072	    5.061	    4.642	    6.749	    5.493
 1997	     2	     3	    8.813	     23.820	     31.837	     84.904	      0.999	     17.665	    4.591	    3.389	    5.535	    4.440
 1997	     2	     4	    6.507	     22.834	     30.998	     87.730	      0.893	     14.534	    5.476	    3.543	    4.612	    3.580
 1997	     2	     5	    9.592	     22.450	     29.876	     91.842	      0.856	     10.681	    4.117	    2.529	    3.533	    2.586
 1997	     2	     6	    3.544	     21.957	     30.572	     87.254	      0.987	     16.013	    4.027	    3.776	    4.984	    3.886
 1997	     2	     7	    8.343	     22.264	     30.605	     94.476	      0.626	     11.421	    3.575	    3.456	    3.736	    2.783
 1997	     2	     8	    9.704	     21.762	     28.996	     92.987	      0.364	     15.553	    3.662	    2.420	    4.817	    3.699
 1997	     2	     9	   11.302	     22.126	     31.008	     87.985	      0.517	     17.513	    4.867	    4.006	    5.414	    4.280
 1997	     2	    10	    1.310	     22.545	     31.622	     87.205	      0.848	     17.539	    4.272	    4.344	    5.451	    4.336
 1997	     2	    11	    6.617	     21.537	     29.627	     91.760	      0.545	     11.384	    3.354	    2.733	    3.697	    2.720
 1997	     2	    12	    2.515	     21.487	     29.969	     86.148	      0.585	     16.374	    4.285	    3.052	    5.053	    3.926
 1997	     2	    13	    5.680	     22.305	     29.842	     87.954	      0.708	     13.683	    4.217	    3.244	    4.343	    3.306
 1997	     2	    14	    5.094	     22.544	     30.056	     85.123	      0.426	     16.952	    4.491	    2.730	    5.250	    4.118
 1997	     2	    15	    8.111	     22.596	     30.279	     83.466	      0.789	     18.853	    4.760	    4.379	    5.782	    4.594
 1997	     2	    16	    3.239	     22.849	     29.805	     89.427	      0.876	     11.077	    3.672	    3.193	    3.650	    2.693
 1997	     2	    17	    6.036	     22.881	     30.811	     87.778	      0.610	     12.367	    4.423	    3.185	    4.013	    3.041
 1997	     2	    18	   10.279	     22.616	     29.596	     93.178	      0.596	     10.918	    3.283	    2.884	    3.598	    2.640
 1997	     2	    19	    7.507	     22.443	     29.059	     91.379	      0.731	     11.131	    4.415	    2.611	    3.646	    2.670
 1997	     2	    20	   10.101	     22.700	     31.116	     86.200	      0.586	     13.915	    4.521	    3.996	    4.438	    3.427
 1997	     2	    21	    1.718	     23.674	     31.155	     84.581	      0.792	     14.530	    4.561	    4.309	    4.638	    3.619
 1997	     2	    22	    9.745	     23.056	     30.549	     87.912	      0.823	     12.120	    4.697	    3.545	    3.947	    2.978
 1997	     2	    23	    6.275	     22.612	     29.411	     90.552	      0.663	     10.567	    4.534	    2.793	    3.501	    2.550
 1997	     2	    24	    7.416	     22.531	     31.436	     86.146	      0.711	     13.091	    5.095	    3.904	    4.210	    3.229
 1997	     2	    25	    8.149	     22.483	     31.520	     90.504	      0.620	     12.236	    4.958	    3.932	    3.973	    3.020
 1997	     2	    26	    9.407	     23.225	     31.697	     86.489	      0.735	     14.203	    4.794	    4.414	    4.541	    3.541
 1997	     2	    27	    6.454	     23.017	     31.318	     90.023	      0.819	     13.185	    4.535	    4.114	    4.247	    3.266
 1997	     2	    28	    7.033	     23.105	     30.901	     91.629	      0.443	     11.358	    4.449	    3.557	    3.741	    2.803
 1997	     3	     1	   18.560	     23.672	     31.046	     87.109	      0.783	     13.868	    4.228	    3.059	    4.451	    3.449
 1997	     3	     2	   22.464	     22.511	     28.982	     91.188	      0.562	      9.739	    3.902	    2.293	    3.272	    2.336
 1997	     3	     3	   38.662	     22.293	     29.576	     90.599	      1.138	     10.705	    4.396	    2.612	    3.531	    2.579
 1997	     3	     4	   12.655	     22.747	     30.479	     90.698	      0.871	     11.900	    4.290	    2.769	    3.875	    2.911
 1997	     3	     5	    5.585	     23.157	     28.806	     92.713	      1.038	     10.854	    3.376	    2.189	    3.585	    2.618
 1997	     3	     6	   16.311	     22.680	     28.352	     93.155	      0.876	     11.961	    4.115	    2.083	    3.864	    2.854
 1997	     3	     7	    7.762	     22.690	     29.387	     90.632	      0.559	     12.199	    2.923	    2.417	    3.941	    2.946
 1997	     3	     8	   11.786	     23.068	     29.104	     93.021	      0.907	     10.008	    4.658	    2.534	    3.357	    2.419
 1997	     3	     9	   24.011	     22.670	     29.924	     91.187	      0.770	     12.225	    5.319	    2.567	    3.954	    2.969
 1997	     3	    10	    9.109	     22.719	     29.912	     92.621	      0.656	     11.295	    4.877	    2.331	    3.702	    2.745
 1997	     3	    11	   12.631	     23.477	     29.338	     92.760	      0.600	     13.154	    4.756	    2.351	    4.220	    3.203
 1997	     3	    12	   13.598	     23.316	     29.465	     90.695	      0.588	     10.532	    3.838	    2.421	    3.506	    2.564
 1997	     3	    13	   13.084	     22.804	     30.940	     89.633	      0.491	     10.530	    5.198	    2.935	    3.503	    2.591
 1997	     3	    14	   13.234	     23.037	     29.148	     91.238	      0.757	     10.227	    5.398	    2.391	    3.413	    2.472
 1997	     3	    15	   10.990	     22.513	     28.835	     90.456	      0.650	     10.248	    2.906	    2.395	    3.403	    2.454
 1997	     3	    16	    9.160	     22.717	     30.909	     88.641	      0.545	     12.885	    4.304	    2.535	    4.146	    3.166
 1997	     3	    17	    7.852	     22.470	     30.516	     87.404	      0.661	     14.073	    5.684	    3.068	    4.458	    3.433
 1997	     3	    18	   15.710	     23.121	     30.109	     91.575	      0.559	     10.740	    5.391	    2.784	    3.560	    2.627
 1997	     3	    19	   16.373	     22.939	     29.720	     87.533	      0.415	     12.041	    2.743	    2.340	    3.905	    2.927
 1997	     3	    20	    7.525	     23.279	     32.168	     83.629	      0.453	     14.619	    4.092	    3.226	    4.658	    3.666
 1997	     3	    21	   12.552	     23.194	     29.749	     91.063	      0.591	     10.913	    4.188	    2.462	    3.604	    2.661
 1997	     3	    22	    2.977	     23.070	     30.262	     92.537	      0.773	     12.461	    4.847	    2.914	    4.028	    3.052
 1997	     3	    23	   23.196	     22.497	     28.652	     90.723	      0.556	     10.472	    4.736	    2.127	    3.458	    2.502
 1997	     3	    24	    0.000	     22.677	     31.857	     82.371	      0.797	     23.499	    3.814	    4.159	    7.134	    5.833
 1997	     3	    25	    0.532	     23.592	     33.286	     80.426	      1.164	     23.267	    4.142	    4.890	    7.160	    5.926
 1997	     3	    26	   14.150	     22.494	     30.776	     90.255	      1.675	     11.247	    6.791	    3.094	    3.685	    2.753
 1997	     3	    27	   29.121	     21.908	     29.723	     89.425	      0.630	     12.808	    5.745	    2.212	    4.080	    3.077
 1997	     3	    28	   18.648	     22.814	     31.830	     85.131	      0.905	     16.034	    6.710	    4.216	    5.029	    3.986
 1997	     3	    29	   23.321	     21.922	     29.659	     89.769	      0.876	     12.928	    3.760	    2.533	    4.110	    3.104
 1997	     3	    30	   10.802	     22.286	     30.919	     88.492	      0.907	     11.705	    4.992	    3.020	    3.803	    2.863
 1997	     3	    31	   12.666	     22.685	     30.606	     89.916	      1.019	     11.594	    4.234	    3.470	    3.780	    2.839
 1997	     4	     1	   13.676	     22.565	     29.986	     90.569	      1.395	     10.284	    3.814	    3.218	    3.415	    2.497
 1997	     4	     2	    7.211	     22.923	     31.138	     85.963	      0.996	     13.875	    4.052	    3.179	    4.417	    3.426
 1997	     4	     3	   12.693	     23.476	     32.125	     84.389	      0.963	     15.399	    4.884	    4.273	    4.873	    3.868
